YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W13,11010,0,19803,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W13,10643,0,30,0,,ITF6,59641488,IT,ALL,AZ,1590449
2021-W13,1215,0,1668,0,,ITF5,59641488,IT,ALL,MOD,472505
2021-W13,9150,0,1866,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W13,2395,0,5,0,,ITF5,59641488,IT,ALL,AZ,472505
2021-W13,4758,0,1091,0,,ITF4,59641488,IT,ALL,MOD,3323846
2021-W13,26006,0,31064,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W13,1205,0,364,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W13,6796,0,3287,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W13,8724,0,3,0,,IT,59641488,IT,Age18_24,AZ,4121339
2021-W13,9969,0,3131,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W13,49244,0,23836,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W13,83821,0,71,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W13,9663,0,2176,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W13,48448,0,38,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W13,45601,0,15588,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W13,13125,0,5317,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W13,69805,0,14229,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W13,47814,0,60,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W13,29481,0,9352,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W13,132050,0,12797,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W13,196964,0,91,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W13,360137,0,352206,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W13,19044,0,61,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W13,60225,0,31995,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W13,0,0,0,52282,,IT,59641488,IT,HCW,COM,0
2021-W13,0,0,0,13951,,IT,59641488,IT,HCW,AZ,0
2021-W13,0,0,0,3834,,IT,59641488,IT,HCW,MOD,0
2021-W13,0,0,0,28644,,IT,59641488,IT,LTCF,COM,0
2021-W13,0,0,0,6392,,IT,59641488,IT,LTCF,MOD,0
2021-W13,0,0,0,7005,,IT,59641488,IT,LTCF,AZ,0
2021-W14,10200,0,18,0,,ITH4,59641488,IT,ALL,AZ,1031961
2021-W14,4752,0,4517,0,,ITH3,59641488,IT,ALL,MOD,4105614
2021-W14,59215,0,44132,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W14,80386,0,116,0,,ITH3,59641488,IT,ALL,AZ,4105614
2021-W14,188,0,268,0,,ITH2,59641488,IT,ALL,MOD,451813
2021-W14,7059,0,4533,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W14,3625,0,10,0,,ITH2,59641488,IT,ALL,AZ,451813
2021-W14,5236,0,2379,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W14,8238,0,1,0,,ITH1,59641488,IT,ALL,AZ,432245
2021-W14,4739,0,3633,15,,ITG2,59641488,IT,ALL,MOD,1393810
2021-W14,16418,0,16012,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W14,21622,0,12,30,,ITG2,59641488,IT,ALL,AZ,1393810
2021-W14,8034,0,3068,0,,ITG1,59641488,IT,ALL,MOD,4060763
2021-W14,49769,0,43614,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W14,11414,0,4,0,,ITG1,59641488,IT,ALL,AZ,4060763
2021-W14,6243,0,3408,0,,ITF6,59641488,IT,ALL,MOD,1590449
2021-W14,19441,0,16464,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W14,3710,0,7,0,,ITF6,59641488,IT,ALL,AZ,1590449
2021-W14,473,0,106,0,,ITF5,59641488,IT,ALL,MOD,472505
2021-W14,3910,0,630,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W14,2005,0,16,0,,ITF5,59641488,IT,ALL,AZ,472505
2021-W14,19253,0,2569,0,,ITF4,59641488,IT,ALL,MOD,3323846
2021-W14,54344,0,27658,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W14,18563,0,4,0,,ITF4,59641488,IT,ALL,AZ,3323846
2021-W14,9039,0,3695,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W14,82489,0,26908,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W14,42516,0,0,0,,ITF3,59641488,IT,ALL,AZ,4705645
2021-W14,13,0,149,0,,ITF2,59641488,IT,ALL,MOD,259104
2021-W14,9463,0,1124,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W14,464,0,0,0,,ITF2,59641488,IT,ALL,AZ,259104
2021-W14,5428,0,950,0,,ITF1,59641488,IT,ALL,MOD,1101145
2021-W14,26061,0,12723,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W14,1714,0,8,0,,ITF1,59641488,IT,ALL,AZ,1101145
2021-W14,33775,0,16,0,,ITC4,59641488,IT,ALL,MOD,8401504
2021-W14,150129,0,85015,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W14,27325,0,24,0,,ITC4,59641488,IT,ALL,AZ,8401504
2021-W14,6956,0,1047,0,,ITC3,59641488,IT,ALL,MOD,1319939
2021-W14,38311,0,8880,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W14,7721,0,5312,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W14,72123,0,43696,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W14,34326,0,0,0,,ITI4,59641488,IT,ALL,AZ,4842550
2021-W14,4186,0,2658,0,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W14,36419,0,890,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W14,13498,0,10,0,,ITI3,59641488,IT,ALL,AZ,1284174
2021-W14,2462,0,746,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W14,7345,0,3,0,,ITC3,59641488,IT,ALL,AZ,1319939
2021-W14,396,0,1,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W14,1849,0,217,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W14,1023,0,0,0,,ITC2,59641488,IT,ALL,AZ,105478
2021-W14,11307,0,4804,0,,ITC1,59641488,IT,ALL,MOD,3671695
2021-W14,63554,0,23967,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W14,56070,0,64,0,,ITC1,59641488,IT,ALL,AZ,3671695
2021-W14,153001,0,57516,0,0,IT,59641488,IT,ALL,MOD,50208329
2021-W14,882991,0,414757,0,1551420,IT,59641488,IT,ALL,COM,50208329
2021-W14,422990,0,410,0,7100,IT,59641488,IT,ALL,AZ,50208329
2021-W14,1811,0,0,231,,ITH1,59641488,IT,ALL,MOD,432245
2021-W14,17521,0,7627,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W14,9014,0,86,0,,ITI2,59641488,IT,ALL,AZ,740527
2021-W14,11197,0,5389,0,,ITI1,59641488,IT,ALL,MOD,3144823
2021-W14,66648,0,16722,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W14,41135,0,10,0,,ITI1,59641488,IT,ALL,AZ,3144823
2021-W14,12377,0,6332,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W14,83658,0,25203,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W14,28797,0,17,0,,ITH5,59641488,IT,ALL,AZ,3768739
2021-W14,2651,0,763,0,,ITH4,59641488,IT,ALL,MOD,1031961
2021-W14,19374,0,6363,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W14,10571,0,3998,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W14,5400,0,4,0,,IT,59641488,IT,Age18_24,AZ,4121339
2021-W14,1464,0,701,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W14,12454,0,6303,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W14,79135,0,31084,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W14,37783,0,41,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W14,12536,0,4137,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W14,72376,0,22605,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W14,22076,0,22,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W14,48153,0,21,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W14,18112,0,4425,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W14,100808,0,25663,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W14,41484,0,5211,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W14,198319,0,36098,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W14,295056,0,261,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W14,14493,0,61,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W14,66929,0,36734,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W14,420936,0,295071,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W14,0,0,0,5691,,IT,59641488,IT,HCW,MOD,0
2021-W14,0,0,0,51090,,IT,59641488,IT,HCW,COM,0
2021-W14,0,0,0,5226,,IT,59641488,IT,HCW,AZ,0
2021-W14,0,0,0,6376,,IT,59641488,IT,LTCF,MOD,0
2021-W14,0,0,0,27062,,IT,59641488,IT,LTCF,COM,0
2021-W14,0,0,0,3928,,IT,59641488,IT,LTCF,AZ,0
2021-W15,65025,0,23164,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W15,5376,0,3386,0,,ITI1,59641488,IT,ALL,MOD,3144823
2021-W15,2407,0,615,0,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W15,44674,0,3571,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W15,18554,0,12,0,,ITI3,59641488,IT,ALL,AZ,1284174
2021-W15,1479,0,61,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W15,17079,0,11288,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W15,881959,0,492555,0,1600560,IT,59641488,IT,ALL,COM,50208329
2021-W15,6747,0,8041,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W15,15863,0,4,0,,ITI1,59641488,IT,ALL,AZ,3144823
2021-W15,648993,0,257,0,176300,IT,59641488,IT,ALL,AZ,50208329
2021-W15,110800,0,46558,0,0,IT,59641488,IT,ALL,MOD,50208329
2021-W15,69771,0,32,0,,ITC1,59641488,IT,ALL,AZ,3671695
2021-W15,85608,0,24931,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W15,3886,0,2312,0,,ITC1,59641488,IT,ALL,MOD,3671695
2021-W15,549,0,2,0,,ITC2,59641488,IT,ALL,AZ,105478
2021-W15,3096,0,283,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W15,135,0,1,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W15,11013,0,2,0,,ITC3,59641488,IT,ALL,AZ,1319939
2021-W15,39268,0,9165,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W15,8626,0,1518,0,,ITC3,59641488,IT,ALL,MOD,1319939
2021-W15,152577,0,16,0,,ITC4,59641488,IT,ALL,AZ,8401504
2021-W15,68832,0,78262,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W15,20485,0,16,0,,ITC4,59641488,IT,ALL,MOD,8401504
2021-W15,2606,0,14,0,,ITF1,59641488,IT,ALL,AZ,1101145
2021-W15,26905,0,11716,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W15,5358,0,424,0,,ITF1,59641488,IT,ALL,MOD,1101145
2021-W15,4397,0,4,0,,ITF2,59641488,IT,ALL,AZ,259104
2021-W15,1966,0,3102,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W15,117,0,1578,0,,ITF2,59641488,IT,ALL,MOD,259104
2021-W15,62309,0,0,0,,ITF3,59641488,IT,ALL,AZ,4705645
2021-W15,78007,0,55665,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W15,11046,0,2404,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W15,87919,0,23,0,,ITF4,59641488,IT,ALL,AZ,3323846
2021-W15,92791,0,19259,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W15,14109,0,1443,0,,ITF4,59641488,IT,ALL,MOD,3323846
2021-W15,3625,0,2,0,,ITF5,59641488,IT,ALL,AZ,472505
2021-W15,9307,0,6168,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W15,1066,0,284,0,,ITF5,59641488,IT,ALL,MOD,472505
2021-W15,9790,0,21,0,,ITF6,59641488,IT,ALL,AZ,1590449
2021-W15,33835,0,9541,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W15,1382,0,563,0,,ITF6,59641488,IT,ALL,MOD,1590449
2021-W15,36154,0,15,0,,ITG1,59641488,IT,ALL,AZ,4060763
2021-W15,57646,0,51640,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W15,15334,0,2,0,,ITI2,59641488,IT,ALL,AZ,740527
2021-W15,7817,0,2808,0,,ITG1,59641488,IT,ALL,MOD,4060763
2021-W15,27391,0,22,30,,ITG2,59641488,IT,ALL,AZ,1393810
2021-W15,9814,0,21939,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W15,3780,0,118,15,,ITG2,59641488,IT,ALL,MOD,1393810
2021-W15,9831,0,4,0,,ITH1,59641488,IT,ALL,AZ,432245
2021-W15,11782,0,1925,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W15,216,0,0,5,,ITH1,59641488,IT,ALL,MOD,432245
2021-W15,1442,0,10,0,,ITH2,59641488,IT,ALL,AZ,451813
2021-W15,14036,0,1891,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W15,1133,0,198,0,,ITH2,59641488,IT,ALL,MOD,451813
2021-W15,16715,0,40,0,,ITH3,59641488,IT,ALL,AZ,4105614
2021-W15,49721,0,50654,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W15,4158,0,6954,0,,ITH3,59641488,IT,ALL,MOD,4105614
2021-W15,12143,0,10,0,,ITH4,59641488,IT,ALL,AZ,1031961
2021-W15,23595,0,8318,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W15,3078,0,1171,0,,ITH4,59641488,IT,ALL,MOD,1031961
2021-W15,52855,0,22,0,,ITH5,59641488,IT,ALL,AZ,3768739
2021-W15,64097,0,39045,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W15,8399,0,5681,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W15,84875,0,61028,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W15,38155,0,0,0,,ITI4,59641488,IT,ALL,AZ,4842550
2021-W15,779,0,7,0,,IT,59641488,IT,Age18_24,AZ,4121339
2021-W15,13557,0,5124,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W15,964,0,881,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W15,6907,0,23,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W15,8014,0,5711,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W15,97707,0,35845,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W15,4435,0,9,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W15,8724,0,3745,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W15,92935,0,31644,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W15,151086,0,44202,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W15,14346,0,3532,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W15,143105,0,41,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W15,37856,0,3752,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W15,299620,0,79060,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W15,488379,0,135,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W15,40874,0,28936,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W15,225887,0,296316,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W15,5386,0,42,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W15,0,0,0,3347,,IT,59641488,IT,HCW,MOD,0
2021-W15,0,0,0,37242,,IT,59641488,IT,HCW,COM,0
2021-W15,0,0,0,1389,,IT,59641488,IT,HCW,AZ,0
2021-W15,0,0,0,4899,,IT,59641488,IT,LTCF,MOD,0
2021-W15,0,0,0,25136,,IT,59641488,IT,LTCF,COM,0
2021-W15,0,0,0,1461,,IT,59641488,IT,LTCF,AZ,0
2021-W16,46704,0,28,0,,ITH5,59641488,IT,ALL,AZ,3768739
2021-W16,2030,0,601,0,,ITH4,59641488,IT,ALL,MOD,1031961
2021-W16,11284,0,19183,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W16,11573,0,1,0,,ITH4,59641488,IT,ALL,AZ,1031961
2021-W16,14041,0,11104,0,,ITH3,59641488,IT,ALL,MOD,4105614
2021-W16,10,0,0,0,,ITH3,59641488,IT,ALL,JANSS,4105614
2021-W16,66528,0,73570,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W16,16092,0,25,0,,ITH3,59641488,IT,ALL,AZ,4105614
2021-W16,1576,0,52,0,,ITH2,59641488,IT,ALL,MOD,451813
2021-W16,15016,0,173,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W16,3659,0,14,0,,ITH2,59641488,IT,ALL,AZ,451813
2021-W16,437,0,523,0,,ITH1,59641488,IT,ALL,MOD,432245
2021-W16,12132,0,3891,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W16,5081,0,3,0,,ITH1,59641488,IT,ALL,AZ,432245
2021-W16,3403,0,2915,0,,ITG2,59641488,IT,ALL,MOD,1393810
2021-W16,16030,0,20160,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W16,27930,0,51,0,,ITG2,59641488,IT,ALL,AZ,1393810
2021-W16,11142,0,4777,0,,ITG1,59641488,IT,ALL,MOD,4060763
2021-W16,93997,0,37745,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W16,21862,0,10,0,,ITG1,59641488,IT,ALL,AZ,4060763
2021-W16,1318,0,4736,0,,ITF6,59641488,IT,ALL,MOD,1590449
2021-W16,34493,0,11828,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W16,31153,0,40,0,,ITF6,59641488,IT,ALL,AZ,1590449
2021-W16,12716,0,8287,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W16,4378,0,18,0,,ITF5,59641488,IT,ALL,AZ,472505
2021-W16,11671,0,3038,0,,ITF4,59641488,IT,ALL,MOD,3323846
2021-W16,2463,0,0,0,,ITF4,59641488,IT,ALL,JANSS,3323846
2021-W16,68379,0,22100,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W16,54501,0,53,0,,ITF4,59641488,IT,ALL,AZ,3323846
2021-W16,21993,0,75,0,,ITI3,59641488,IT,ALL,AZ,1284174
2021-W16,13596,0,7087,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W16,2616,0,0,0,,ITI4,59641488,IT,ALL,JANSS,4842550
2021-W16,80147,0,77344,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W16,46313,0,1,0,,ITI4,59641488,IT,ALL,AZ,4842550
2021-W16,1116,0,2729,0,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W16,219,0,0,0,,ITI3,59641488,IT,ALL,JANSS,1284174
2021-W16,35730,0,12152,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W16,3394,0,566,0,,ITF5,59641488,IT,ALL,MOD,472505
2021-W16,5035,0,2993,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W16,650906,0,401,0,412780,IT,59641488,IT,ALL,AZ,50208329
2021-W16,947568,0,642958,0,1561950,IT,59641488,IT,ALL,COM,50208329
2021-W16,12590,0,0,3,179800,IT,59641488,IT,ALL,JANSS,50208329
2021-W16,126164,0,82424,0,411800,IT,59641488,IT,ALL,MOD,50208329
2021-W16,47591,0,24,0,,ITC1,59641488,IT,ALL,AZ,3671695
2021-W16,81935,0,32807,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W16,77116,0,69778,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W16,402,0,0,0,,ITC1,59641488,IT,ALL,JANSS,3671695
2021-W16,8153,0,4691,0,,ITC1,59641488,IT,ALL,MOD,3671695
2021-W16,1080,0,1,0,,ITC2,59641488,IT,ALL,AZ,105478
2021-W16,3035,0,1604,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W16,270,0,116,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W16,22085,0,8,0,,ITC3,59641488,IT,ALL,AZ,1319939
2021-W16,22806,0,26344,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W16,65,0,0,0,,ITC3,59641488,IT,ALL,JANSS,1319939
2021-W16,6582,0,1856,0,,ITC3,59641488,IT,ALL,MOD,1319939
2021-W16,191704,0,24,0,,ITC4,59641488,IT,ALL,AZ,8401504
2021-W16,171923,0,80538,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W16,16361,0,12014,0,,ITC4,59641488,IT,ALL,MOD,8401504
2021-W16,20339,0,17,0,,ITF1,59641488,IT,ALL,AZ,1101145
2021-W16,16341,0,11245,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W16,1564,0,513,0,,ITF1,59641488,IT,ALL,MOD,1101145
2021-W16,3670,0,7,0,,ITF2,59641488,IT,ALL,AZ,259104
2021-W16,2566,0,4502,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W16,610,0,1387,0,,ITF2,59641488,IT,ALL,MOD,259104
2021-W16,65417,0,1,0,,ITF3,59641488,IT,ALL,AZ,4705645
2021-W16,415,0,0,0,,ITF3,59641488,IT,ALL,JANSS,4705645
2021-W16,9967,0,3481,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W16,10948,0,10247,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W16,7391,0,0,0,,ITI2,59641488,IT,ALL,AZ,740527
2021-W16,3744,0,12189,0,,ITI1,59641488,IT,ALL,MOD,3144823
2021-W16,6370,0,0,3,,ITI1,59641488,IT,ALL,JANSS,3144823
2021-W16,69781,0,49736,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W16,390,0,0,0,,ITI1,59641488,IT,ALL,AZ,3144823
2021-W16,10154,0,5056,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W16,30,0,0,0,,ITH5,59641488,IT,ALL,JANSS,3768739
2021-W16,44665,0,69724,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W16,1402,0,779,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W16,82,0,0,0,,IT,59641488,IT,Age18_24,JANSS,4121339
2021-W16,14359,0,6401,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W16,780,0,4,0,,IT,59641488,IT,Age18_24,AZ,4121339
2021-W16,640,0,0,0,,IT,59641488,IT,Age25_49,JANSS,18920355
2021-W16,102259,0,46390,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W16,5191,0,49,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W16,13157,0,6474,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W16,11874,0,5783,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W16,213,0,0,0,,IT,59641488,IT,Age50_59,JANSS,9414195
2021-W16,98340,0,43745,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W16,4330,0,21,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W16,19914,0,7268,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W16,2402,0,0,1,,IT,59641488,IT,Age60_69,JANSS,7364364
2021-W16,209111,0,68350,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W16,231431,0,127,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W16,373656,0,127864,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W16,41261,0,13151,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W16,9055,0,0,2,,IT,59641488,IT,Age70_79,JANSS,5968373
2021-W16,405815,0,171,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W16,38529,0,48962,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W16,3356,0,29,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W16,198,0,0,0,,IT,59641488,IT,Age80+,JANSS,4419703
2021-W16,148429,0,349700,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W16,0,0,0,3429,,IT,59641488,IT,HCW,MOD,0
2021-W16,0,0,0,744,,IT,59641488,IT,HCW,JANSS,0
2021-W16,0,0,0,33369,,IT,59641488,IT,HCW,COM,0
2021-W16,0,0,0,849,,IT,59641488,IT,HCW,AZ,0
2021-W16,0,0,0,5118,,IT,59641488,IT,LTCF,MOD,0
2021-W16,0,0,0,5,,IT,59641488,IT,LTCF,JANSS,0
2021-W16,0,0,0,21250,,IT,59641488,IT,LTCF,COM,0
2021-W16,0,0,0,319,,IT,59641488,IT,LTCF,AZ,0
2021-W17,9663,0,7266,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W17,12080,0,0,0,,ITI4,59641488,IT,ALL,JANSS,4842550
2021-W17,105867,0,69806,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W17,34621,0,2737,0,,ITI4,59641488,IT,ALL,AZ,4842550
2021-W17,3333,0,4539,0,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W17,4075,0,0,0,,ITI3,59641488,IT,ALL,JANSS,1284174
2021-W17,18663,0,33333,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W17,10619,0,9,0,,ITI3,59641488,IT,ALL,AZ,1284174
2021-W17,65704,0,1,0,,ITF3,59641488,IT,ALL,AZ,4705645
2021-W17,16000,0,18562,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W17,508973,0,6183,0,2035100,IT,59641488,IT,ALL,AZ,50208329
2021-W17,1219964,0,832513,0,2233530,IT,59641488,IT,ALL,COM,50208329
2021-W17,44760,0,26,0,,ITI1,59641488,IT,ALL,AZ,3144823
2021-W17,644,0,1154,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W17,10635,0,17416,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W17,6920,0,0,0,,ITI2,59641488,IT,ALL,AZ,740527
2021-W17,2153,0,10329,0,,ITI1,59641488,IT,ALL,MOD,3144823
2021-W17,4255,0,0,1,,ITI1,59641488,IT,ALL,JANSS,3144823
2021-W17,26666,0,64890,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W17,26641,0,7667,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W17,6438,0,0,0,,ITH5,59641488,IT,ALL,JANSS,3768739
2021-W17,70818,0,83730,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W17,29497,0,63,0,,ITH5,59641488,IT,ALL,AZ,3768739
2021-W17,78345,0,0,3,157000,IT,59641488,IT,ALL,JANSS,50208329
2021-W17,203758,0,114424,0,486000,IT,59641488,IT,ALL,MOD,50208329
2021-W17,2319,0,9351,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W17,16035,0,16,0,,ITC3,59641488,IT,ALL,AZ,1319939
2021-W17,377,0,0,0,,ITH4,59641488,IT,ALL,JANSS,1031961
2021-W17,1237,0,1054,0,,ITH4,59641488,IT,ALL,MOD,1031961
2021-W17,1266,0,193,0,,ITF2,59641488,IT,ALL,MOD,259104
2021-W17,827,0,76,0,,ITF2,59641488,IT,ALL,AZ,259104
